playerID,specific_player_position,player_position,player_position_class
165233,ST,CF,Attack
165234,LM,WM,Midfield
165235,RW,WA,Attack
165237,CB,CB,Defence
165239,LM,WM,Midfield
165240,CAM,CAM,Midfield
165243,CB,CB,Defence
165244,CB,CB,Defence
165263,RM,WM,Midfield
165267,RB,FB,Defence
165269,RW,WA,Attack
165272,CDM,DM,Midfield
165314,CAM,CAM,Midfield
165321,LB,FB,Defence
165403,CB,CB,Defence
165427,CDM,DM,Midfield
165429,ST,CF,Attack
165434,CDM,DM,Midfield
165435,LW,WA,Attack
165440,RM,WM,Midfield
165449,CDM,DM,Midfield
165490,CM,CM,Midfield
165493,GK,GK,GoalKeeper
165501,CB,CB,Defence
165505,CB,CB,Defence
165517,CDM,DM,Midfield
165520,CAM,CAM,Midfield
165526,CB,CB,Defence
165536,CB,CB,Defence
165560,ST,CF,Attack
165580,GK,GK,GoalKeeper
165586,CDM,DM,Midfield
165615,GK,GK,GoalKeeper
165648,CAM,CAM,Midfield
165667,LM,WM,Midfield
165671,ST,CF,Attack
165673,CB,CB,Defence
165677,RM,WM,Midfield
165716,LM,WM,Midfield
165722,LB,FB,Defence
165724,CDM,DM,Midfield
165735,GK,GK,GoalKeeper
165736,CB,CB,Defence
165740,RM,WM,Midfield
165748,CDM,DM,Midfield
165755,CB,CB,Defence
165767,ST,CF,Attack
165769,GK,GK,GoalKeeper
165788,ST,CF,Attack
165804,ST,CF,Attack
165816,RM,WM,Midfield
165825,LB,FB,Defence
165857,CB,CB,Defence
165860,ST,CF,Attack
165889,ST,CF,Attack
165959,CF,CF,Attack
166048,LF,WF,Attack
166072,CB,CB,Defence
166074,LM,WM,Midfield
166080,CM,CM,Midfield
166088,ST,CF,Attack
166113,LB,FB,Defence
166114,ST,CF,Attack
166129,ST,CF,Attack
166146,ST,CF,Attack
166185,GK,GK,GoalKeeper
166407,CM,CM,Midfield
166664,LB,FB,Defence
166706,CB,CB,Defence
166758,CM,CM,Midfield
166779,LB,FB,Defence
166838,LM,WM,Midfield
166844,ST,CF,Attack
166847,CDM,DM,Midfield
166851,CB,CB,Defence
166919,CB,CB,Defence
166928,LM,WM,Midfield
167098,CB,CB,Defence
167194,CDM,DM,Midfield
167237,ST,CF,Attack
167285,CDM,DM,Midfield
167305,,,GoalKeeper
167306,CB,CB,Defence
167308,LB,FB,Defence
167397,ST,CF,Attack
167398,ST,CF,Attack
167413,CDM,DM,Midfield
167423,LW,WA,Attack
167430,ST,CF,Attack
167431,CM,CM,Midfield
167435,GK,GK,GoalKeeper
167437,ST,CF,Attack
167441,CB,CB,Defence
167452,CM,CM,Midfield
167495,GK,GK,GoalKeeper
167497,ST,CF,Attack
167498,RB,FB,Defence
167499,CB,CB,Defence
167502,CB,CB,Defence
167506,RWB,WB,Defence
167508,CB,CB,Defence
167513,RW,WA,Attack
167514,RB,FB,Defence
167515,ST,CF,Attack
167516,CAM,CAM,Midfield
167519,RB,FB,Defence
167599,CM,CM,Midfield
167628,GK,GK,GoalKeeper
167634,CM,CM,Midfield
167646,CDM,DM,Midfield
167654,CB,CB,Defence
167664,ST,CF,Attack
167666,GK,GK,GoalKeeper
167683,CF,CF,Attack
167685,RWB,WB,Defence
167691,RB,FB,Defence
167694,RB,FB,Defence
167695,CM,CM,Midfield
167702,CDM,DM,Midfield
167705,ST,CF,Attack
167706,ST,CF,Attack
167797,RB,FB,Defence
167833,CDM,DM,Midfield
167834,GK,GK,GoalKeeper
167836,ST,CF,Attack
167841,ST,CF,Attack
167867,CB,CB,Defence
167868,CM,CM,Midfield
167874,GK,GK,GoalKeeper
167885,CM,CM,Midfield
167905,RB,FB,Defence
167919,LM,WM,Midfield
167925,RB,FB,Defence
167931,GK,GK,GoalKeeper
167933,CDM,DM,Midfield
167936,CB,CB,Defence
167940,CB,CB,Defence
167941,RF,WF,Attack
167943,CM,CM,Midfield
167946,LB,FB,Defence
167948,GK,GK,GoalKeeper
167954,CB,CB,Defence
167958,,,GoalKeeper
167962,CB,CB,Defence
167963,CM,CM,Midfield
167974,RB,FB,Defence
167985,LB,FB,Defence
167990,ST,CF,Attack
167993,,,GoalKeeper
168253,RM,WM,Midfield
168283,CB,CB,Defence
168293,RM,WM,Midfield
168294,CB,CB,Defence
168297,GK,GK,GoalKeeper
168312,RB,FB,Defence
168317,ST,CF,Attack
168320,ST,CF,Attack
168326,CB,CB,Defence
168353,CB,CB,Defence
168354,GK,GK,GoalKeeper
168363,LB,FB,Defence
168365,CM,CM,Midfield
168379,RM,WM,Midfield
168381,CAM,CAM,Midfield
168393,GK,GK,GoalKeeper
168397,CB,CB,Defence
168401,CB,CB,Defence
168403,CB,CB,Defence
168411,GK,GK,GoalKeeper
168435,GK,GK,GoalKeeper
168455,CM,CM,Midfield
168459,ST,CF,Attack
168488,LB,FB,Defence
168529,CB,CB,Defence
168530,CB,CB,Defence
168539,LB,FB,Defence
168542,CAM,CAM,Midfield
168561,CM,CM,Midfield
168565,ST,CF,Attack
168580,CB,CB,Defence
168584,CB,CB,Defence
168585,CB,CB,Defence
168593,CB,CB,Defence
168600,ST,CF,Attack
168605,ST,CF,Attack
168607,RB,FB,Defence
168609,CB,CB,Defence
168621,CM,CM,Midfield
168630,LB,FB,Defence
168633,LB,FB,Defence
168636,LM,WM,Midfield
168640,RM,WM,Midfield
168650,CM,CM,Midfield
168651,CM,CM,Midfield
168662,LB,FB,Defence
168732,CAM,CAM,Midfield
168798,LB,FB,Defence
168799,LB,FB,Defence
168838,CM,CM,Midfield
168913,ST,CF,Attack
168919,CB,CB,Defence
168930,RM,WM,Midfield
168950,ST,CF,Attack
168961,RW,WA,Attack
168962,RB,FB,Defence
168965,GK,GK,GoalKeeper
168983,CB,CB,Defence
168984,ST,CF,Attack
168996,RB,FB,Defence
169020,RW,WA,Attack
169043,CB,CB,Defence
169051,,,GoalKeeper
169053,RM,WM,Midfield
169055,LM,WM,Midfield
169057,ST,CF,Attack
169063,CAM,CAM,Midfield
169069,RB,FB,Defence
169071,GK,GK,GoalKeeper
169072,LB,FB,Defence
169093,LB,FB,Defence
169094,CAM,CAM,Midfield
169095,LM,WM,Midfield
169100,RM,WM,Midfield
169102,ST,CF,Attack
169106,LM,WM,Midfield
169112,LM,WM,Midfield
169113,CM,CM,Midfield
169114,CDM,DM,Midfield
169115,CB,CB,Defence
169126,CAM,CAM,Midfield
169134,LWB,WB,Defence
169144,ST,CF,Attack
169158,CB,CB,Defence
169169,RB,FB,Defence
169170,CB,CB,Defence
169171,RM,WM,Midfield
169181,GK,GK,GoalKeeper
169184,LB,FB,Defence
169195,CM,CM,Midfield
169214,LM,WM,Midfield
169216,ST,CF,Attack
169221,LW,WA,Attack
169276,ST,CF,Attack
169281,RM,WM,Midfield
169317,LM,WM,Midfield
169329,ST,CF,Attack
169345,LB,FB,Defence
169348,ST,CF,Attack
169366,CM,CM,Midfield
169383,CAM,CAM,Midfield
169386,ST,CF,Attack
169387,CM,CM,Midfield
169388,CM,CM,Midfield
169394,LB,FB,Defence
169400,GK,GK,GoalKeeper
169401,RM,WM,Midfield
169403,LB,FB,Defence
169405,CB,CB,Defence
169407,ST,CF,Attack
169408,RB,FB,Defence
169412,RB,FB,Defence
169416,RW,WA,Attack
169422,CB,CB,Defence
169425,RW,WA,Attack
169426,RB,FB,Defence
169432,CDM,DM,Midfield
169441,RB,FB,Defence
169445,ST,CF,Attack
169446,CM,CM,Midfield
169447,CM,CM,Midfield
169450,LB,FB,Defence
169451,RM,WM,Midfield
169452,CM,CM,Midfield
169454,RB,FB,Defence
169458,CB,CB,Defence
169464,LB,FB,Defence
169465,ST,CF,Attack
169479,CDM,DM,Midfield
169495,LM,WM,Midfield
169508,ST,CF,Attack
169509,CB,CB,Defence
169527,ST,CF,Attack
169530,LB,FB,Defence
169551,CB,CB,Defence
169558,ST,CF,Attack
169568,RM,WM,Midfield
169571,CM,CM,Midfield
169579,RM,WM,Midfield
169584,CB,CB,Defence
169586,ST,CF,Attack
169588,CB,CB,Defence
169590,CM,CM,Midfield
169595,LB,FB,Defence
169596,CB,CB,Defence
169600,RB,FB,Defence
169607,CDM,DM,Midfield
169609,LB,FB,Defence
169611,RM,WM,Midfield
169638,LB,FB,Defence
169641,CM,CM,Midfield
169649,CB,CB,Defence
169650,CDM,DM,Midfield
169697,GK,GK,GoalKeeper
169705,LB,FB,Defence
169706,CM,CM,Midfield
169708,CDM,DM,Midfield
169710,CDM,DM,Midfield
169713,RB,FB,Defence
169721,CB,CB,Defence
169725,ST,CF,Attack
169748,LB,FB,Defence
169765,CDM,DM,Midfield
169770,ST,CF,Attack
169784,ST,CF,Attack
169792,ST,CF,Attack
169800,LB,FB,Defence
169804,RB,FB,Defence
169805,CM,CM,Midfield
169808,CM,CM,Midfield
169810,CDM,DM,Midfield
169820,ST,CF,Attack
169843,CB,CB,Defence
169850,GK,GK,GoalKeeper
169858,CDM,DM,Midfield
169898,GK,GK,GoalKeeper
169923,GK,GK,GoalKeeper
169934,GK,GK,GoalKeeper
169938,ST,CF,Attack
169940,CAM,CAM,Midfield
169941,RW,WA,Attack
169943,CDM,DM,Midfield
169975,CAM,CAM,Midfield
169978,RW,WA,Attack
169996,LW,WA,Attack
170008,GK,GK,GoalKeeper
170027,CB,CB,Defence
170039,CB,CB,Defence
170046,CM,CM,Midfield
170051,ST,CF,Attack
170072,ST,CF,Attack
170074,CM,CM,Midfield
170084,GK,GK,GoalKeeper
170114,ST,CF,Attack
170124,RB,FB,Defence
170159,CB,CB,Defence
170169,CM,CM,Midfield
170214,ST,CF,Attack
170218,LM,WM,Midfield
170231,CB,CB,Defence
170288,RM,WM,Midfield
170307,CB,CB,Defence
170309,ST,CF,Attack
170320,RB,FB,Defence
170346,CDM,DM,Midfield
170349,RM,WM,Midfield
170353,ST,CF,Attack
170355,LB,FB,Defence
170368,RM,WM,Midfield
170369,CF,CF,Attack
170370,CM,CM,Midfield
170446,CDM,DM,Midfield
170456,LB,FB,Defence
170472,LB,FB,Defence
170481,CB,CB,Defence
170494,ST,CF,Attack
170514,RB,FB,Defence
170516,CB,CB,Defence
170565,CM,CM,Midfield
170568,RM,WM,Midfield
170569,ST,CF,Attack
170570,CAM,CAM,Midfield
170579,CB,CB,Defence
170585,CB,CB,Defence
170589,CM,CM,Midfield
170591,LB,FB,Defence
170597,GK,GK,GoalKeeper
170602,CB,CB,Defence
170609,CM,CM,Midfield
170612,CDM,DM,Midfield
170615,ST,CF,Attack
170626,CDM,DM,Midfield
170630,CB,CB,Defence
170632,GK,GK,GoalKeeper
170634,RB,FB,Defence
170635,LW,WA,Attack
170642,GK,GK,GoalKeeper
170653,CDM,DM,Midfield
170660,CB,CB,Defence
170661,CB,CB,Defence
170664,CAM,CAM,Midfield
170689,GK,GK,GoalKeeper
170719,CAM,CAM,Midfield
170720,CAM,CAM,Midfield
170723,CM,CM,Midfield
170733,LW,WA,Attack
170739,RB,FB,Defence
170742,ST,CF,Attack
170743,CB,CB,Defence
170748,CB,CB,Defence
170765,CB,CB,Defence
170766,LM,WM,Midfield
170770,LB,FB,Defence
170771,ST,CF,Attack
170773,RM,WM,Midfield
170783,CDM,DM,Midfield
170785,GK,GK,GoalKeeper
170786,RB,FB,Defence
170791,RB,FB,Defence
170797,CDM,DM,Midfield
170798,CM,CM,Midfield
170801,GK,GK,GoalKeeper
170802,,,GoalKeeper
170809,ST,CF,Attack
170814,ST,CF,Attack
170815,CM,CM,Midfield
170830,CB,CB,Defence
170831,RB,FB,Defence
170871,ST,CF,Attack
170877,GK,GK,GoalKeeper
170890,CDM,DM,Midfield
170903,CDM,DM,Midfield
170915,CDM,DM,Midfield
170916,RB,FB,Defence
170919,CM,CM,Midfield
170964,ST,CF,Attack
170972,LB,FB,Defence
170988,RM,WM,Midfield
170991,RB,FB,Defence
171002,CB,CB,Defence
171016,LB,FB,Defence
171017,CB,CB,Defence
171018,CM,CM,Midfield
171067,CB,CB,Defence
171082,LM,WM,Midfield
171083,ST,CF,Attack
171087,CB,CB,Defence
171097,RB,FB,Defence
171098,CB,CB,Defence
171100,CM,CM,Midfield
171106,ST,CF,Attack
171126,LM,WM,Midfield
171133,RB,FB,Defence
171137,CB,CB,Defence
171139,ST,CF,Attack
171152,LB,FB,Defence
171177,ST,CF,Attack
171187,CDM,DM,Midfield
171189,CB,CB,Defence
171190,RM,WM,Midfield
171201,ST,CF,Attack
171247,CB,CB,Defence
171248,CB,CB,Defence
171273,CAM,CAM,Midfield
171289,CB,CB,Defence
171313,CDM,DM,Midfield
171314,ST,CF,Attack
171315,CAM,CAM,Midfield
171318,LM,WM,Midfield
171320,RB,FB,Defence
171321,CM,CM,Midfield
171322,ST,CF,Attack
171330,CM,CM,Midfield
171392,ST,CF,Attack
171394,ST,CF,Attack
171399,GK,GK,GoalKeeper
171402,CAM,CAM,Midfield
171405,LW,WA,Attack
171446,CDM,DM,Midfield
171502,CB,CB,Defence
171529,GK,GK,GoalKeeper
171555,GK,GK,GoalKeeper
171556,ST,CF,Attack
171578,LWB,WB,Defence
171579,CAM,CAM,Midfield
171587,CDM,DM,Midfield
171601,CDM,DM,Midfield
171635,CB,CB,Defence
171636,LB,FB,Defence
171637,CM,CM,Midfield
171688,LB,FB,Defence
171690,ST,CF,Attack
171699,LB,FB,Defence
171721,CB,CB,Defence
171732,ST,CF,Attack
171742,LB,FB,Defence
171774,CDM,DM,Midfield
171783,CM,CM,Midfield
171789,GK,GK,GoalKeeper
171790,RB,FB,Defence
171791,CB,CB,Defence
171801,CDM,DM,Midfield
171805,GK,GK,GoalKeeper
171806,CB,CB,Defence
171810,LW,WA,Attack
171830,CB,CB,Defence
171831,CB,CB,Defence
171833,ST,CF,Attack
171870,CM,CM,Midfield
171877,CM,CM,Midfield
171881,ST,CF,Attack
171897,CM,CM,Midfield
171899,ST,CF,Attack
171906,CM,CM,Midfield
171908,CAM,CAM,Midfield
171919,CB,CB,Defence
171933,CB,CB,Defence
171971,CM,CM,Midfield
171972,CM,CM,Midfield
171975,ST,CF,Attack
171983,ST,CF,Attack
171984,LM,WM,Midfield
171992,GK,GK,GoalKeeper
171993,CF,CF,Attack
171994,LW,WA,Attack
171995,ST,CF,Attack
172002,CAM,CAM,Midfield
172013,LB,FB,Defence
172014,RB,FB,Defence
172048,RW,WA,Attack
172049,LM,WM,Midfield
172050,CB,CB,Defence
172055,ST,CF,Attack
172059,CB,CB,Defence
172061,GK,GK,GoalKeeper
172070,RM,WM,Midfield
172077,CB,CB,Defence
172080,ST,CF,Attack
172082,LB,FB,Defence
172098,,,GoalKeeper
172100,CM,CM,Midfield
172110,RB,FB,Defence
172111,CB,CB,Defence
172112,CAM,CAM,Midfield
172113,CDM,DM,Midfield
172114,CAM,CAM,Midfield
172124,ST,CF,Attack
172138,CDM,DM,Midfield
172140,CM,CM,Midfield
172141,CDM,DM,Midfield
172143,CM,CM,Midfield
172149,CDM,DM,Midfield
172152,RB,FB,Defence
172175,LM,WM,Midfield
172176,CAM,CAM,Midfield
172198,GK,GK,GoalKeeper
172199,CM,CM,Midfield
172200,LB,FB,Defence
172203,GK,GK,GoalKeeper
172207,CB,CB,Defence
172208,CAM,CAM,Midfield
172210,ST,CF,Attack
172233,CM,CM,Midfield
172244,GK,GK,GoalKeeper
172265,CM,CM,Midfield
172271,RB,FB,Defence
172278,ST,CF,Attack
172280,RM,WM,Midfield
172283,RB,FB,Defence
172285,CM,CM,Midfield
172290,CM,CM,Midfield
172294,CB,CB,Defence
172295,RB,FB,Defence
172297,RW,WA,Attack
172316,RB,FB,Defence
172322,RB,FB,Defence
172325,RB,FB,Defence
172398,CDM,DM,Midfield
172423,CB,CB,Defence
172425,CB,CB,Defence
172470,ST,CF,Attack
172475,LM,WM,Midfield
172494,RB,FB,Defence
172522,CM,CM,Midfield
172529,LB,FB,Defence
172547,ST,CF,Attack
172553,GK,GK,GoalKeeper
172555,ST,CF,Attack
172561,LB,FB,Defence
172568,CM,CM,Midfield
172594,GK,GK,GoalKeeper
172610,CB,CB,Defence
172613,LM,WM,Midfield
172630,RB,FB,Defence
172640,CM,CM,Midfield
172648,CB,CB,Defence
172649,CAM,CAM,Midfield
172652,CM,CM,Midfield
172654,CDM,DM,Midfield
172656,CB,CB,Defence
172658,LB,FB,Defence
172659,CAM,CAM,Midfield
172665,ST,CF,Attack
172669,RB,FB,Defence
172672,LM,WM,Midfield
172684,GK,GK,GoalKeeper
172685,CB,CB,Defence
172691,ST,CF,Attack
172695,CB,CB,Defence
172716,CM,CM,Midfield
172723,GK,GK,GoalKeeper
172743,ST,CF,Attack
172756,CDM,DM,Midfield
172768,CM,CM,Midfield
172813,CAM,CAM,Midfield
172835,CB,CB,Defence
172843,RB,FB,Defence
172844,ST,CF,Attack
172850,CB,CB,Defence
172854,RB,FB,Defence
172855,LM,WM,Midfield
172858,RB,FB,Defence
172862,CB,CB,Defence
172868,RB,FB,Defence
172870,GK,GK,GoalKeeper
172871,CB,CB,Defence
172879,CB,CB,Defence
172881,LB,FB,Defence
172882,CAM,CAM,Midfield
172886,CB,CB,Defence
172904,CAM,CAM,Midfield
172937,ST,CF,Attack
172939,GK,GK,GoalKeeper
172944,CM,CM,Midfield
172949,CB,CB,Defence
172953,CB,CB,Defence
172957,CAM,CAM,Midfield
172960,ST,CF,Attack
172962,RWB,WB,Defence
173023,GK,GK,GoalKeeper
173030,CAM,CAM,Midfield
173033,CB,CB,Defence
173038,CB,CB,Defence
173040,LM,WM,Midfield
173073,ST,CF,Attack
173097,RB,FB,Defence
173126,CM,CM,Midfield
173129,CM,CM,Midfield
173132,ST,CF,Attack
173146,CM,CM,Midfield
173147,CM,CM,Midfield
173155,CM,CM,Midfield
173160,CM,CM,Midfield
173162,ST,CF,Attack
173165,GK,GK,GoalKeeper
173178,GK,GK,GoalKeeper
173179,CB,CB,Defence
173198,CB,CB,Defence
173204,LB,FB,Defence
173208,LB,FB,Defence
173210,CM,CM,Midfield
173211,LB,FB,Defence
173212,LB,FB,Defence
173221,RM,WM,Midfield
173228,LB,FB,Defence
173300,CAM,CAM,Midfield
173305,LB,FB,Defence
173306,LB,FB,Defence
173325,CM,CM,Midfield
173334,CDM,DM,Midfield
173349,RM,WM,Midfield
173373,GK,GK,GoalKeeper
173395,LW,WA,Attack
173401,GK,GK,GoalKeeper
173414,CB,CB,Defence
173426,GK,GK,GoalKeeper
173432,CB,CB,Defence
173434,RM,WM,Midfield
173436,RM,WM,Midfield
173440,CB,CB,Defence
173444,CF,CF,Attack
173474,CM,CM,Midfield
173483,CB,CB,Defence
173491,ST,CF,Attack
173513,ST,CF,Attack
173521,CB,CB,Defence
173529,ST,CF,Attack
173530,RW,WA,Attack
173531,GK,GK,GoalKeeper
173535,CAM,CAM,Midfield
173546,CB,CB,Defence
173549,CM,CM,Midfield
173600,LB,FB,Defence
173602,CDM,DM,Midfield
173608,ST,CF,Attack
173642,RB,FB,Defence
173649,CM,CM,Midfield
173654,CM,CM,Midfield
173656,RM,WM,Midfield
173659,CM,CM,Midfield
173660,RB,FB,Defence
173666,LM,WM,Midfield
173673,CM,CM,Midfield
173681,GK,GK,GoalKeeper
173682,CM,CM,Midfield
173695,CB,CB,Defence
173731,RW,WA,Attack
173735,LB,FB,Defence
173752,RB,FB,Defence
173770,CM,CM,Midfield
173771,RB,FB,Defence
173818,ST,CF,Attack
173832,CB,CB,Defence
173834,RB,FB,Defence
173857,GK,GK,GoalKeeper
173889,RM,WM,Midfield
173891,ST,CF,Attack
173909,CM,CM,Midfield
173982,CB,CB,Defence
173987,CB,CB,Defence
174009,ST,CF,Attack
174199,CB,CB,Defence
174360,CM,CM,Midfield
174379,LM,WM,Midfield
174381,CM,CM,Midfield
174388,LB,FB,Defence
174402,RB,FB,Defence
174543,GK,GK,GoalKeeper
174549,CAM,CAM,Midfield
174551,ST,CF,Attack
174621,RW,WA,Attack
174665,CB,CB,Defence
174669,CDM,DM,Midfield
174670,LM,WM,Midfield
174731,ST,CF,Attack
174732,CDM,DM,Midfield
174737,,,GoalKeeper
174786,RW,WA,Attack
174804,RB,FB,Defence
174805,CDM,DM,Midfield
174808,RM,WM,Midfield
174859,CDM,DM,Midfield
174941,RB,FB,Defence
174949,CM,CM,Midfield
175088,CB,CB,Defence
175092,LB,FB,Defence
175105,CM,CM,Midfield
175141,GK,GK,GoalKeeper
175146,ST,CF,Attack
175212,ST,CF,Attack
175243,CDM,DM,Midfield
175254,ST,CF,Attack
175313,ST,CF,Attack
175314,CDM,DM,Midfield
175316,LB,FB,Defence
175341,CM,CM,Midfield
175342,ST,CF,Attack
175367,ST,CF,Attack
175379,RM,WM,Midfield
175381,RM,WM,Midfield
175388,LM,WM,Midfield
175389,,,GoalKeeper
175391,LM,WM,Midfield
175447,ST,CF,Attack
175462,CB,CB,Defence
175567,CAM,CAM,Midfield
175576,ST,CF,Attack
175579,CAM,CAM,Midfield
175580,GK,GK,GoalKeeper
175613,CB,CB,Defence
175622,ST,CF,Attack
175657,CDM,DM,Midfield
175671,CB,CB,Defence
175675,ST,CF,Attack
175676,GK,GK,GoalKeeper
175683,LB,FB,Defence
175715,CB,CB,Defence
175721,ST,CF,Attack
175724,CDM,DM,Midfield
175735,CDM,DM,Midfield
175749,,,GoalKeeper
175787,ST,CF,Attack
175789,LM,WM,Midfield
175792,CAM,CAM,Midfield
175813,ST,CF,Attack
175818,ST,CF,Attack
175835,LB,FB,Defence
175847,RB,FB,Defence
175851,ST,CF,Attack
175894,LB,FB,Defence
175895,CM,CM,Midfield
175896,CM,CM,Midfield
175897,GK,GK,GoalKeeper
175911,CB,CB,Defence
175932,RB,FB,Defence
175934,GK,GK,GoalKeeper
175943,CF,CF,Attack
175962,CB,CB,Defence
175964,LB,FB,Defence
175966,CAM,CAM,Midfield
175990,CAM,CAM,Midfield
175991,GK,GK,GoalKeeper
175996,CAM,CAM,Midfield
175999,CB,CB,Defence
176003,RM,WM,Midfield
176007,RM,WM,Midfield
176009,CM,CM,Midfield
176014,ST,CF,Attack
176018,LB,FB,Defence
176019,LM,WM,Midfield
176024,ST,CF,Attack
176028,CDM,DM,Midfield
176029,LW,WA,Attack
176030,LB,FB,Defence
176031,RB,FB,Defence
176035,CB,CB,Defence
176038,ST,CF,Attack
176040,CB,CB,Defence
176048,ST,CF,Attack
176054,ST,CF,Attack
176062,CAM,CAM,Midfield
176094,GK,GK,GoalKeeper
176102,ST,CF,Attack
176103,ST,CF,Attack
176104,CAM,CAM,Midfield
176106,CB,CB,Defence
176107,ST,CF,Attack
176109,RM,WM,Midfield
176123,CB,CB,Defence
176137,ST,CF,Attack
176154,RB,FB,Defence
176202,CB,CB,Defence
176207,RM,WM,Midfield
176209,CDM,DM,Midfield
176210,LM,WM,Midfield
176211,ST,CF,Attack
176237,ST,CF,Attack
176246,LW,WA,Attack
176253,CB,CB,Defence
176256,ST,CF,Attack
176257,GK,GK,GoalKeeper
176261,LM,WM,Midfield
176262,CB,CB,Defence
176264,CB,CB,Defence
176266,CDM,DM,Midfield
176280,CB,CB,Defence
176285,CB,CB,Defence
176363,CF,CF,Attack
176376,LW,WA,Attack
176377,CB,CB,Defence
176384,GK,GK,GoalKeeper
176407,CDM,DM,Midfield
176414,CDM,DM,Midfield
176421,CAM,CAM,Midfield
176425,ST,CF,Attack
176427,CM,CM,Midfield
176442,CM,CM,Midfield
176451,ST,CF,Attack
176455,RB,FB,Defence
176459,CDM,DM,Midfield
176479,CDM,DM,Midfield
176480,RB,FB,Defence
176481,ST,CF,Attack
176482,ST,CF,Attack
176489,CB,CB,Defence
176490,CB,CB,Defence
176491,RW,WA,Attack
176494,CDM,DM,Midfield
176495,LW,WA,Attack
176522,RB,FB,Defence
176527,CDM,DM,Midfield
176530,CM,CM,Midfield
176546,LB,FB,Defence
176550,GK,GK,GoalKeeper
176552,LM,WM,Midfield
176553,CM,CM,Midfield
176564,RB,FB,Defence
176571,ST,CF,Attack
176572,RB,FB,Defence
176575,RB,FB,Defence
176578,GK,GK,GoalKeeper
176580,ST,CF,Attack
176586,CAM,CAM,Midfield
176600,ST,CF,Attack
176605,LB,FB,Defence
176619,ST,CF,Attack
176627,,,GoalKeeper
176628,LM,WM,Midfield
176635,CAM,CAM,Midfield
176636,CM,CM,Midfield
176668,CB,CB,Defence
176676,LB,FB,Defence
176680,ST,CF,Attack
176687,RB,FB,Defence
176688,CB,CB,Defence
176690,LW,WA,Attack
176692,LM,WM,Midfield
176693,CB,CB,Defence
176712,ST,CF,Attack
176731,CDM,DM,Midfield
176733,ST,CF,Attack
176736,ST,CF,Attack
176757,CB,CB,Defence
176762,ST,CF,Attack
176766,ST,CF,Attack
176768,CM,CM,Midfield
176769,ST,CF,Attack
176771,ST,CF,Attack
176773,LM,WM,Midfield
176788,RB,FB,Defence
176790,RM,WM,Midfield
176791,ST,CF,Attack
176794,CAM,CAM,Midfield
176801,ST,CF,Attack
176815,CAM,CAM,Midfield
176828,LB,FB,Defence
176841,ST,CF,Attack
176846,CDM,DM,Midfield
176858,CB,CB,Defence
176894,CAM,CAM,Midfield
176902,RM,WM,Midfield
176903,CDM,DM,Midfield
176915,,,GoalKeeper
176930,CM,CM,Midfield
176934,GK,GK,GoalKeeper
176941,ST,CF,Attack
176942,RB,FB,Defence
176944,CM,CM,Midfield
176949,LM,WM,Midfield
176956,CB,CB,Defence
176957,CB,CB,Defence
176960,CB,CB,Defence
176962,LWB,WB,Defence
176964,CDM,DM,Midfield
176966,CB,CB,Defence
176993,CAM,CAM,Midfield
176997,LW,WA,Attack
177003,CM,CM,Midfield
177016,CB,CB,Defence
177017,CM,CM,Midfield
177019,CDM,DM,Midfield
177022,,,GoalKeeper
177035,ST,CF,Attack
177036,ST,CF,Attack
177055,CB,CB,Defence
177057,LF,WF,Attack
177100,LM,WM,Midfield
177103,ST,CF,Attack
177105,LM,WM,Midfield
177106,LW,WA,Attack
177113,LB,FB,Defence
177126,ST,CF,Attack
177128,CDM,DM,Midfield
177129,CDM,DM,Midfield
177131,CB,CB,Defence
177134,ST,CF,Attack
177137,CDM,DM,Midfield
177139,CB,CB,Defence
177149,LWB,WB,Defence
177151,CAM,CAM,Midfield
177152,GK,GK,GoalKeeper
177159,LM,WM,Midfield
177278,ST,CF,Attack
177282,RM,WM,Midfield
177288,CB,CB,Defence
177295,CF,CF,Attack
177296,CM,CM,Midfield
177298,RM,WM,Midfield
177310,ST,CF,Attack
177326,LW,WA,Attack
177341,GK,GK,GoalKeeper
177346,RM,WM,Midfield
177358,CDM,DM,Midfield
177361,CDM,DM,Midfield
177367,CDM,DM,Midfield
177368,CM,CM,Midfield
177373,CB,CB,Defence
177388,CAM,CAM,Midfield
177389,RM,WM,Midfield
177390,CM,CM,Midfield
177392,ST,CF,Attack
177398,LM,WM,Midfield
177401,LB,FB,Defence
177404,CDM,DM,Midfield
177407,CM,CM,Midfield
177408,RM,WM,Midfield
177409,CM,CM,Midfield
177413,CM,CM,Midfield
177455,GK,GK,GoalKeeper
177457,CDM,DM,Midfield
177458,CB,CB,Defence
177464,CM,CM,Midfield
177465,GK,GK,GoalKeeper
177475,GK,GK,GoalKeeper
177478,CB,CB,Defence
177479,CB,CB,Defence
177481,LB,FB,Defence
177482,CM,CM,Midfield
177485,ST,CF,Attack
177491,ST,CF,Attack
177492,CB,CB,Defence
177493,ST,CF,Attack
177506,ST,CF,Attack
177509,CB,CB,Defence
177515,LW,WA,Attack
177519,CB,CB,Defence
177520,CB,CB,Defence
177521,CDM,DM,Midfield
177522,RM,WM,Midfield
177525,RM,WM,Midfield
177528,ST,CF,Attack
177529,CDM,DM,Midfield
177533,CB,CB,Defence
177537,LM,WM,Midfield
177543,LB,FB,Defence
177553,RM,WM,Midfield
177564,LB,FB,Defence
177565,GK,GK,GoalKeeper
